sentence.id,agent.id,target.sentence,wpm,lev.distance,gaze.shift,bs,immediate.bs,delayed.bs,gaze.keyboard.ratio,fix.count,finger.travel,iki,correct.error,uncorrected.error,fix.duration,chunk.length,keyboard.type,keyheight.type
1,0,need before board meeting>,18.97414488918174,0,7,4,4,0,0.9037089313755061,35,142.33997670470376,465.0290942384187,1,0,263.9110015014534,4.0,Gboard,small
1,0,need before board meeting>,19.34923915059865,4,8,4,2,1,0.8388642974474292,30,110.06667340865143,470.48094268763106,0,1,284.4095222828117,2.7777777777777777,Gboard,medium
1,0,need before board meeting>,23.29959981629547,0,5,2,2,0,0.9155384372451002,29,98.42228332431148,429.1919208417527,1,0,230.27040651706156,4.6,Gboard,large
1,0,need before board meeting>,26.093847124881503,15,2,0,0,0,0.9053896260428734,9,35.45731854828214,418.07138889415296,0,1,224.266750275667,3.0,SwiftKey,small
1,0,need before board meeting>,19.50035349465248,0,7,5,1,2,0.9010422085159209,33,116.84499785076409,427.3426805118459,1,0,247.9467927147739,3.7142857142857144,SwiftKey,medium
1,0,need before board meeting>,20.185511264237103,0,8,4,2,1,0.8829171143076712,34,105.86584177295975,437.12191860096465,1,0,248.01595460631202,3.375,SwiftKey,large
1,0,need before board meeting>,23.207858405350468,9,4,1,1,0,0.8948108649301124,18,62.995562455733825,435.4241990534126,0,1,237.31449148433867,3.5,Go,small
1,0,need before board meeting>,26.383504989411144,15,2,0,0,0,0.8331793767783888,9,34.221250570782345,413.481488281,0,1,219.58548765619165,4.0,Go,medium
1,0,need before board meeting>,13.525087483984281,10,8,15,1,2,0.86074824884178,27,88.16784366220007,371.4028334309683,0,1,253.54101734560783,3.625,Go,large
1,0,please set something up>,24.178546915412657,1,6,2,2,0,0.8561768166177023,28,81.80443508474389,439.04146318312536,0,1,231.16685851775836,4.0,Gboard,small
1,0,please set something up>,19.30584648867713,4,6,5,1,2,0.8484363235139931,29,97.42263996550493,435.1013567276937,0,1,247.65120658092522,3.5714285714285716,Gboard,medium
1,0,please set something up>,20.369094071459536,0,6,3,3,0,0.9037039980078647,32,114.35980614555604,451.664662538464,1,0,240.2081298840561,4.166666666666667,Gboard,large
1,0,please set something up>,26.341203278413236,0,5,0,0,0,0.8640723399124907,25,75.599951952414,436.57838552213417,0,0,226.60034519400145,4.4,SwiftKey,small
1,0,please set something up>,18.528741234111617,6,6,4,4,0,0.8880500034669766,27,104.17596009285681,466.3025885478753,0,1,257.6145593170208,3.5,SwiftKey,medium
1,0,please set something up>,22.959374269161607,0,6,2,2,0,0.8914430729511305,30,81.45216611702952,429.3297692517125,1,0,218.3977714677645,3.6666666666666665,SwiftKey,large
1,0,please set something up>,21.759249321424086,16,3,1,1,0,0.7757860379127423,10,39.91190989578395,490.21298984631335,0,1,256.8456832274492,2.6666666666666665,Go,small
1,0,please set something up>,20.55722551980768,7,8,6,2,2,0.8475659022128841,32,95.73850114168096,410.19311795297756,0,1,249.98356457372898,3.75,Go,medium
1,0,please set something up>,20.837609995079738,0,7,3,1,1,0.859631375347161,31,98.4114701431933,441.50936706140203,1,0,243.64929171484692,3.5714285714285716,Go,large
1,0,is cassandra there today>,10.632999947044503,0,14,26,4,2,0.8309402623344772,48,150.40317956993897,371.0340918931957,1,0,250.41059238011465,3.0714285714285716,Gboard,small
1,0,is cassandra there today>,18.36058491210725,0,8,5,1,2,0.8525257634131528,32,125.82444406828864,448.16499408716453,1,0,264.1330955995883,3.5,Gboard,medium
1,0,is cassandra there today>,8.733829272260927,20,4,9,1,2,0.8565078064240084,14,55.701761352561185,392.56222233021435,0,1,260.83025594605226,3.25,Gboard,large
1,0,is cassandra there today>,18.054206759696108,0,9,5,2,1,0.8772877945486458,32,129.67704693011981,455.7703109361053,1,0,274.7503899721849,2.888888888888889,SwiftKey,small
1,0,is cassandra there today>,6.911482458028658,15,11,24,5,2,0.8619351607631532,32,133.3827379305044,378.81624298133494,0,1,277.4327899189277,2.909090909090909,SwiftKey,medium
1,0,is cassandra there today>,22.53468728110002,0,5,2,0,1,0.8790103627221351,26,96.6838223172234,440.6999022829946,1,0,256.3545102321146,3.5,SwiftKey,large
1,0,is cassandra there today>,18.4626188316242,0,7,4,4,0,0.8868836367868888,33,146.7074250287797,472.69961032418536,1,0,268.9835141221162,3.7142857142857144,Go,small
1,0,is cassandra there today>,21.945027579999014,0,6,2,2,0,0.8759025258745475,26,107.78663451871138,452.54144459631004,1,0,264.21564056439587,4.333333333333333,Go,medium
1,0,is cassandra there today>,6.192048364752811,0,20,62,4,4,0.8596698730392324,62,193.98370903154398,329.8671249269064,1,0,249.20093649306637,3.85,Go,large
1,0,if so he probably will have to pay back>,19.46845790239329,32,3,3,1,1,0.8823924135308141,13,43.07636160857293,462.2862296090547,0,1,254.35627163721668,3.0,Gboard,small
1,0,if so he probably will have to pay back>,21.28861066751523,33,2,1,1,0,0.8897710309637354,10,35.82013973464641,493.2214771545513,0,1,244.7723445055039,3.5,Gboard,medium
1,0,if so he probably will have to pay back>,20.73983693896165,1,11,5,3,1,0.8939649018793843,55,195.0316420341865,470.1097712915837,0,1,261.6140155814931,3.909090909090909,Gboard,large
1,0,if so he probably will have to pay back>,22.12743996830093,0,10,3,1,1,0.8971534410934089,52,174.92764061069332,459.78717185779675,1,0,251.69123263938238,4.2,SwiftKey,small
1,0,if so he probably will have to pay back>,22.778063515529567,0,10,2,2,0,0.8941266509768219,52,171.42262572204737,466.95644821220225,1,0,250.04899940362205,4.0,SwiftKey,medium
1,0,if so he probably will have to pay back>,18.154332953220134,0,11,8,4,2,0.9071799390765958,60,226.52435764085428,460.3387455037561,1,0,259.4294845553908,3.909090909090909,SwiftKey,large
1,0,if so he probably will have to pay back>,17.24040641489797,0,13,12,3,2,0.8869187022763015,62,211.05282255389196,437.8311575214027,1,0,256.87690361084555,3.769230769230769,Go,small
1,0,if so he probably will have to pay back>,22.08056715807813,0,10,2,2,0,0.8814944670673539,53,196.14498947464347,481.706994218776,1,0,262.71322696936784,4.1,Go,medium
1,0,if so he probably will have to pay back>,19.364844701079917,0,12,6,4,1,0.8821848005214667,59,200.26426090740708,464.7597302702922,1,0,259.8346377832728,3.75,Go,large
1,0,surely we can cover this from within virgos team>,0.6524186843382586,49,8,33,1,2,0.8278346452560625,20,40.421988229749125,296.662851238064,0,1,243.03587114432534,3.4444444444444446,Gboard,small
1,0,surely we can cover this from within virgos team>,23.840171612823728,0,10,3,1,1,0.8839076050024797,53,190.53056908326587,439.289089139524,1,0,243.4033849081317,4.9,Gboard,medium
1,0,surely we can cover this from within virgos team>,5.607111626016896,44,3,41,0,2,0.9722782466224009,10,41.04972638206968,273.7387488075679,0,1,239.58039681350965,15.0,Gboard,large
1,0,surely we can cover this from within virgos team>,18.982304218928995,40,3,2,0,1,0.870994996827693,11,39.725881821520645,459.75834264472303,0,1,268.3164836033908,3.0,SwiftKey,small
1,0,surely we can cover this from within virgos team>,19.917901099712036,0,16,7,3,2,0.8607042947121698,67,223.74715469468447,459.02713830571867,1,0,266.75654167044104,3.0588235294117645,SwiftKey,medium
1,0,surely we can cover this from within virgos team>,21.573043155908252,0,14,5,1,2,0.861434127678514,60,207.20342610711063,452.5421746877212,1,0,261.9619850053831,3.642857142857143,SwiftKey,large
1,0,surely we can cover this from within virgos team>,18.14343995074002,45,2,0,0,0,0.78079783313193,5,15.34418497081118,496.04705747285345,0,1,243.79245723984914,1.0,Go,small
1,0,surely we can cover this from within virgos team>,21.822560254569577,1,12,4,2,1,0.8610205706661225,59,198.78399426561597,445.60023285985784,0,1,245.02201200758827,4.083333333333333,Go,medium
1,0,surely we can cover this from within virgos team>,24.523149749817776,0,11,2,0,1,0.8840240142665667,53,184.31794956623514,443.17001034431325,1,0,247.96934771834907,4.363636363636363,Go,large
1,0,i think that we should enforce the agreement>,16.38198821425528,0,15,16,5,3,0.8912678012732644,68,243.96826627752824,429.74026766018136,1,0,256.8849309362483,3.7333333333333334,Gboard,small
1,0,i think that we should enforce the agreement>,24.23213697651784,8,9,2,2,0,0.8761015329526632,44,143.67187111642636,458.06938161320477,0,1,247.1917586892534,4.222222222222222,Gboard,medium
1,0,i think that we should enforce the agreement>,26.131759476837516,0,9,0,0,0,0.8756544011380978,47,158.40476674926828,449.00663285736437,0,0,243.07981096211304,4.333333333333333,Gboard,large
1,0,i think that we should enforce the agreement>,18.868923632546807,0,14,9,2,3,0.8684538271510273,62,216.35013259119657,444.1669564286203,1,0,257.672080403611,3.642857142857143,SwiftKey,small
1,0,i think that we should enforce the agreement>,26.112776023967722,16,5,0,0,0,0.8897548385002771,29,103.34569053197113,443.6987812370954,0,1,235.11687863991466,4.8,SwiftKey,medium
1,0,i think that we should enforce the agreement>,19.50237888510666,0,13,6,6,0,0.8590325851953187,64,238.64262705276735,474.9757939433132,1,0,266.6093868877452,3.5714285714285716,SwiftKey,large
1,0,i think that we should enforce the agreement>,24.50229714250303,0,10,1,1,0,0.874502302088174,51,170.61042948257955,458.48936072627674,1,0,252.06746899311366,4.0,Go,small
1,0,i think that we should enforce the agreement>,12.998017900003063,0,16,35,1,5,0.8806568545818667,67,251.75940711669097,372.67502895549677,1,0,257.11706310891446,4.470588235294118,Go,medium
1,0,i think that we should enforce the agreement>,23.740597387613892,0,9,2,2,0,0.8722250112767407,52,185.54418764364746,453.88538578660643,1,0,247.00827101066216,4.1,Go,large
1,0,if hell sign no issues with barclays>,16.943721578143016,0,12,10,3,3,0.8846433797694933,58,205.97916017629677,447.30122207612925,1,0,259.4751928876243,3.8333333333333335,Gboard,small
1,0,if hell sign no issues with barclays>,24.11286743805127,0,8,1,1,0,0.8893700932887587,43,150.31204923696197,459.37809368300833,1,0,248.64673735942915,4.5,Gboard,medium
1,0,if hell sign no issues with barclays>,21.127164791948665,0,10,4,2,1,0.8774219053736493,48,161.92448370071367,454.39130591050514,1,0,253.78224027117795,4.0,Gboard,large
1,0,if hell sign no issues with barclays>,19.86546996649969,23,4,3,3,0,0.8971022926899223,22,64.79859721484819,445.0992238325525,0,1,229.65076399223352,4.0,SwiftKey,small
1,0,if hell sign no issues with barclays>,23.743746129037543,0,9,1,1,0,0.8742023355407527,44,153.5159110205268,466.5196054878844,1,0,255.7696068603172,3.888888888888889,SwiftKey,medium
1,0,if hell sign no issues with barclays>,24.31049872386749,8,7,2,2,0,0.8705000032360598,35,109.56851100323166,447.3375936678409,0,1,241.42608604598075,4.285714285714286,SwiftKey,large
1,0,if hell sign no issues with barclays>,23.40622453855721,29,2,1,1,0,0.8939354736780694,10,33.87319202815991,455.7192318263633,0,1,236.4215552008051,4.0,Go,small
1,0,if hell sign no issues with barclays>,20.96668858514895,0,10,4,0,2,0.8826991144233005,48,173.4625219776462,457.86915568535875,1,0,259.8045171998084,3.9,Go,medium
1,0,if hell sign no issues with barclays>,21.698752381845956,0,10,3,1,1,0.8907543630676108,46,166.7187729585326,462.99950573712664,1,0,263.5479926822625,3.9,Go,large
1,0,ill probably page you>,25.34807716831548,0,4,0,0,0,0.8786269558112388,25,82.78777571656816,451.8901129456626,0,0,228.82746435112693,4.5,Gboard,small
1,0,ill probably page you>,22.624744772774328,0,5,1,1,0,0.8721398054845377,28,97.86017673860225,464.0936331195772,1,0,241.4888175049972,4.4,Gboard,medium
1,0,ill probably page you>,22.759930107380942,16,2,1,1,0,0.8624959751050705,7,25.32690062720235,451.9220506032519,0,1,220.79185832942176,3.0,Gboard,large
1,0,ill probably page you>,19.900450951155985,0,5,3,3,0,0.8875464308135785,31,109.49490714553791,452.251058133796,1,0,237.71103983488294,4.2,SwiftKey,small
1,0,ill probably page you>,22.84190925863001,0,5,1,1,0,0.8709144400211823,28,92.65072725266116,459.6813638086293,1,0,237.1075247542435,3.6,SwiftKey,medium
1,0,ill probably page you>,18.821608016303614,0,7,3,3,0,0.8611421950617205,34,118.48486733765374,478.1738091774114,1,0,256.316606595353,3.2857142857142856,SwiftKey,large
1,0,ill probably page you>,22.2430499607372,0,5,1,1,0,0.882650775524423,27,102.48792039317196,472.0575648813586,1,0,253.15374582829313,3.6,Go,small
1,0,ill probably page you>,20.466158461168177,7,4,3,1,1,0.8940334099546701,19,59.71262574059365,432.035414947784,0,1,231.09324178927244,4.0,Go,medium
1,0,ill probably page you>,9.269105414866099,16,3,8,0,2,0.8726871983229366,12,54.76211421238941,369.8923763530159,0,1,246.98765319086635,4.0,Go,large
1,0,i have received your messages and will respond accordingly>,16.659570319745697,19,15,12,6,2,0.8452367181536472,64,243.05259835859272,457.33758271167227,0,1,269.55769262237936,2.9375,Gboard,small
1,0,i have received your messages and will respond accordingly>,21.791508639501984,0,16,6,4,1,0.8834604300259582,73,256.9440851152699,449.8457203480924,1,0,252.7818127120194,4.0,Gboard,medium
1,0,i have received your messages and will respond accordingly>,19.65091489685458,10,15,8,6,1,0.8909636543234924,68,271.15108810480433,467.5354836262914,0,1,264.4739604879991,3.7333333333333334,Gboard,large
1,0,i have received your messages and will respond accordingly>,16.98030407311548,16,15,15,6,2,0.86014360275029,66,231.52793695814694,430.1659024853248,0,1,250.12903969948647,3.6666666666666665,SwiftKey,small
1,0,i have received your messages and will respond accordingly>,19.96779938100955,9,16,9,4,2,0.8396913516915816,69,237.369680210776,448.4832659684028,0,1,260.77481231628286,3.411764705882353,SwiftKey,medium
1,0,i have received your messages and will respond accordingly>,19.262761337787598,0,18,11,3,4,0.869622977499205,81,284.92807552403616,446.07273287119926,1,0,258.87864422719565,3.526315789473684,SwiftKey,large
1,0,i have received your messages and will respond accordingly>,22.731356606542015,0,15,5,1,2,0.8855426828237865,69,240.83517625507966,443.7463498696833,1,0,250.217432224615,4.133333333333334,Go,small
1,0,i have received your messages and will respond accordingly>,21.11918894731711,0,19,6,4,1,0.8580327956979844,80,249.86291437536488,464.1663524987667,1,0,265.6394068883105,2.8636363636363638,Go,medium
1,0,i have received your messages and will respond accordingly>,10.003792106946106,45,7,17,2,3,0.8868529276161979,29,98.81475235117543,371.2877751334627,0,1,243.18409695839404,3.857142857142857,Go,large
1,0,ok i thought it was in washington state>,22.51652250491727,0,11,3,3,0,0.8379519972485557,49,155.22656486271262,451.8421102217908,1,0,244.6537340964581,3.727272727272727,Gboard,small
1,0,ok i thought it was in washington state>,23.23155929768592,0,10,3,3,0,0.859784336162171,47,142.63073214597014,437.9350052706827,1,0,233.0770598343413,4.1,Gboard,medium
1,0,ok i thought it was in washington state>,26.956097817307104,0,8,0,0,0,0.8997756628074485,39,118.44546079257616,434.03908382050906,0,0,231.04823401830055,4.75,Gboard,large
1,0,ok i thought it was in washington state>,24.227719261618955,0,9,2,2,0,0.8748592379042469,45,132.45208021117423,439.0162987076353,1,0,234.74368868256562,3.9,SwiftKey,small
1,0,ok i thought it was in washington state>,13.552996073082454,0,20,21,2,5,0.8114194406485087,77,208.9114555386996,416.0374714537236,1,0,273.10412830462855,1.9310344827586208,SwiftKey,medium
1,0,ok i thought it was in washington state>,23.661906841758974,0,10,2,2,0,0.8730243420092059,45,145.58654626199993,449.5142216345972,1,0,247.80133340689693,4.1,SwiftKey,large
1,0,ok i thought it was in washington state>,23.657458267042227,0,9,3,1,1,0.8684994880212893,45,135.83372918165742,430.0509771014489,1,0,231.72129815812778,4.333333333333333,Go,small
1,0,ok i thought it was in washington state>,21.662922461989766,0,11,5,0,2,0.8423681365487692,47,151.38872789546448,432.07466658403354,1,0,248.4863189896992,3.909090909090909,Go,medium
1,0,ok i thought it was in washington state>,20.307809154897438,0,12,6,4,1,0.873166743456332,53,170.79634180807716,443.17926819937423,1,0,244.68163573245573,3.75,Go,large
1,0,i need your home cell or whatever>,21.26457772270525,0,8,4,2,1,0.8892000948266113,43,153.48786400859777,443.3933065364411,1,0,243.42487380423194,4.5,Gboard,small
1,0,i need your home cell or whatever>,10.373034881149941,22,6,13,1,2,0.8784191541562211,22,59.68397868355914,353.4806070429588,0,1,237.045603273109,3.3333333333333335,Gboard,medium
1,0,i need your home cell or whatever>,26.57038667135103,20,3,1,1,0,0.8456062244226574,16,41.44178352415842,421.5219047631011,0,1,212.65404836699838,4.666666666666667,Gboard,large
1,0,i need your home cell or whatever>,26.710333923459036,0,6,0,0,0,0.9119968202117389,35,114.61993723825856,436.0506632715693,0,0,231.12013961939914,4.833333333333333,SwiftKey,small
1,0,i need your home cell or whatever>,25.025250364885817,0,7,0,0,0,0.9037879013117504,38,120.47084040862386,439.55604198208744,0,0,233.97244099939155,4.285714285714286,SwiftKey,medium
1,0,i need your home cell or whatever>,18.726975878198488,20,4,4,1,1,0.8955766275946557,17,62.080807771102684,416.5114565604039,0,1,248.38498791252908,3.5,SwiftKey,large
1,0,i need your home cell or whatever>,22.73696586493674,1,8,3,1,1,0.8815156765461046,40,136.70052813965228,435.4142966483952,0,1,242.53783773993337,3.875,Go,small
1,0,i need your home cell or whatever>,24.77266681649555,0,8,1,1,0,0.8911473786678477,39,120.08186734019603,444.0377808930669,1,0,238.41698728971244,4.0,Go,medium
1,0,i need your home cell or whatever>,22.00477064150572,0,9,3,3,0,0.8912121657250328,44,143.0243495986243,449.90243985213255,1,0,243.14102159946157,3.7777777777777777,Go,large
1,0,ava please put it on my calendar>,9.654246864144215,11,14,23,3,4,0.8647909268539073,52,148.5267640358167,383.860326454339,0,1,250.2126692213255,3.142857142857143,Gboard,small
1,0,ava please put it on my calendar>,9.071105738255865,31,1,1,1,0,0.8355463622429768,3,17.055385138137417,661.4408621317253,0,1,284.59318682619255,1.0,Gboard,medium
1,0,ava please put it on my calendar>,25.31947865109844,1,7,0,0,0,0.8996200653929797,36,130.31843836040636,459.58148651922636,0,1,246.73625910066391,4.428571428571429,Gboard,large
1,0,ava please put it on my calendar>,25.699464810812678,0,6,0,0,0,0.91267106335518,36,124.79974092601617,452.7862242278215,0,0,235.38048630996403,4.666666666666667,SwiftKey,small
1,0,ava please put it on my calendar>,24.823860446787204,12,5,1,1,0,0.8928800778571926,24,82.43760245308242,461.43288144483364,0,1,247.7339688292145,4.2,SwiftKey,medium
1,0,ava please put it on my calendar>,0.0,32,0,0,0,0,1.0,1,4.123105625617661,285.19785100927453,0,1,0.0,0.0,SwiftKey,large
1,0,ava please put it on my calendar>,15.99764042307815,8,9,14,3,1,0.8698052603785743,40,103.03609586740842,375.0553107409776,0,1,224.01657746760017,4.111111111111111,Go,small
1,0,ava please put it on my calendar>,25.544532718245605,0,6,0,0,0,0.9132033748105532,36,127.85965336744914,455.5324524708244,0,0,238.12327877295172,4.666666666666667,Go,medium
1,0,ava please put it on my calendar>,23.092373623975742,0,8,1,1,0,0.8876511210829626,41,142.37756535872626,475.1104737036407,1,0,257.69337223192446,3.3333333333333335,Go,large
1,0,hope you had a good weekend>,19.42509238080203,26,1,1,1,0,0.8239519368015062,4,5.39834563766817,411.8384532320918,0,1,147.96854240903363,2.0,Gboard,small
1,0,hope you had a good weekend>,21.87174751848684,0,6,3,1,1,0.8955562240952102,34,119.66751795650345,435.69503335987486,1,0,236.8013147963927,4.166666666666667,Gboard,medium
1,0,hope you had a good weekend>,14.464759027545032,2,11,15,4,3,0.877856159039174,46,144.08189144678144,406.9748028031476,0,1,247.18511406475182,3.5454545454545454,Gboard,large
1,0,hope you had a good weekend>,7.809212001604901,18,7,18,2,3,0.8851746057134628,26,75.46970529748883,357.35970208582864,0,1,246.07515515859052,3.7142857142857144,SwiftKey,small
1,0,hope you had a good weekend>,21.725331471816368,0,7,3,0,1,0.881684876455838,33,113.19538200150386,438.6313634417089,1,0,251.67437036209958,4.285714285714286,SwiftKey,medium
1,0,hope you had a good weekend>,8.568815910163876,5,14,48,1,3,0.857903756292018,48,115.51767114779103,316.6182476907692,0,1,239.88201415491685,4.6,SwiftKey,large
1,0,hope you had a good weekend>,23.711200187725655,0,6,1,1,0,0.9045027881847774,32,115.52366411483413,455.4809505421295,1,0,245.45070422361616,4.333333333333333,Go,small
1,0,hope you had a good weekend>,18.52176016143633,0,7,5,3,1,0.8765666265818203,40,156.61074324126466,460.34047062255473,1,0,259.4527791919562,3.625,Go,medium
1,0,hope you had a good weekend>,19.853987326225027,1,9,5,3,1,0.8652220929252574,38,124.95839676257415,453.3094462144613,0,1,257.14679579741096,3.4444444444444446,Go,large
1,0,in isolation all of these things are trivial>,19.090802631779603,9,11,7,1,3,0.8663367808128347,48,159.32490400603643,440.00245364314316,0,1,262.13137781381266,3.1666666666666665,Gboard,small
1,0,in isolation all of these things are trivial>,19.78244026417205,14,10,6,2,2,0.8710988528065091,42,151.5307275761679,451.4221925549331,0,1,266.7869103254462,3.7,Gboard,medium
1,0,in isolation all of these things are trivial>,25.183476305920564,6,8,1,1,0,0.8855963639933154,40,139.42603041818984,441.63685284773237,0,1,245.18295323233045,4.75,Gboard,large
1,0,in isolation all of these things are trivial>,22.930073208003343,6,9,2,2,0,0.8906815898959894,44,167.43558082997367,462.47785894941353,0,1,262.3624093649054,3.7,SwiftKey,small
1,0,in isolation all of these things are trivial>,20.073857318706672,6,11,6,2,2,0.8946623989603136,49,178.83133966763313,445.4139694544915,0,1,260.8292058308323,3.8181818181818183,SwiftKey,medium
1,0,in isolation all of these things are trivial>,23.549508019267066,6,9,2,2,0,0.898927489779561,43,156.43137524333454,450.31306616318636,0,1,252.8692317545866,4.222222222222222,SwiftKey,large
1,0,in isolation all of these things are trivial>,22.86760525039784,6,9,3,1,1,0.8738228342292294,44,156.94155144633228,443.1304993406354,0,1,253.88486343514572,3.7,Go,small
1,0,in isolation all of these things are trivial>,26.765650007812216,6,7,0,0,0,0.8911776710622814,37,131.0276847805217,436.8400427000653,0,1,241.43344785603315,4.857142857142857,Go,medium
1,0,in isolation all of these things are trivial>,26.28479953979118,6,8,0,0,0,0.8805921971699795,38,133.89063631661466,444.8315337009635,0,1,249.4280867840341,4.625,Go,large
1,0,i have rates and capacity utilization information ready>,23.46780507602232,0,12,3,3,0,0.895404524080134,66,228.49159468839773,453.60702698178727,1,0,246.91714684266918,4.416666666666667,Gboard,small
1,0,i have rates and capacity utilization information ready>,22.977680525638835,22,9,2,2,0,0.8715268584316854,41,156.57040638909325,479.90165999230896,0,1,271.4614296031839,3.888888888888889,Gboard,medium
1,0,i have rates and capacity utilization information ready>,23.33026526181877,0,13,3,3,0,0.8767044306016324,68,225.44366716116872,456.28119401385277,1,0,246.3251930647588,4.230769230769231,Gboard,large
1,0,i have rates and capacity utilization information ready>,21.632934538123692,0,15,6,1,2,0.8605592656966939,71,236.5994827218623,448.66230865888826,1,0,252.98466429442269,3.8666666666666667,SwiftKey,small
1,0,i have rates and capacity utilization information ready>,19.137525316168986,49,3,1,1,0,0.8265825259566855,10,34.20600505966519,537.4631315065617,0,1,280.346686891278,2.0,SwiftKey,medium
1,0,i have rates and capacity utilization information ready>,25.10364086303475,0,12,1,1,0,0.8884235296026384,61,205.02397794268742,453.29322574812977,1,0,248.88253061362303,4.416666666666667,SwiftKey,large
1,0,i have rates and capacity utilization information ready>,17.79282087176561,0,18,13,3,5,0.8944465924749612,82,294.13539015080414,452.3611261987704,1,0,267.9045341801178,3.6666666666666665,Go,small
1,0,i have rates and capacity utilization information ready>,21.78032312303203,4,13,5,3,1,0.9013043835176461,65,235.43680692455968,454.75734445316476,0,1,257.4920482527605,4.230769230769231,Go,medium
1,0,i have rates and capacity utilization information ready>,9.4300521381007,53,3,9,0,2,0.897474453710552,9,29.046230989768844,353.4798413113225,0,1,255.40106664115774,3.3333333333333335,Go,large
